Station_Name,Mode,Year,Month,Total_Boardings,Total_Alightings
Footscray,Metro,2024,4,347390,290320
Footscray,Metro,2024,5,396120,326620
Footscray,Metro,2024,6,331210,274640
Footscray,VLine,2023,7,56560,58250
Footscray,VLine,2023,8,55130,53810
Footscray,VLine,2023,9,67370,69910
Footscray,VLine,2023,10,81670,79100
Footscray,VLine,2023,11,77550,71770
Footscray,VLine,2023,12,75830,65070
Footscray,VLine,2024,1,80650,68410
Footscray,VLine,2024,2,84130,73650
Footscray,VLine,2024,3,93900,81650
Footscray,VLine,2024,4,86570,82490
Footscray,VLine,2024,5,109110,92800
Footscray,VLine,2024,6,83630,78180
Frankston,Metro,2023,7,42830,33510
Frankston,Metro,2023,8,89220,76110
Frankston,Metro,2023,9,88940,73710
Frankston,Metro,2023,10,60220,50530
Frankston,Metro,2023,11,74300,62080
Frankston,Metro,2023,12,84000,67060
Frankston,Metro,2024,1,90650,74500
Frankston,Metro,2024,2,89660,73790
Frankston,Metro,2024,3,102740,83920
Frankston,Metro,2024,4,94040,78670
Frankston,Metro,2024,5,66030,56390
Frankston,Metro,2024,6,74870,61950
Gardenvale,Metro,2023,7,39240,39650
Gardenvale,Metro,2023,8,30340,31410
Gardenvale,Metro,2023,9,22190,23010
Gardenvale,Metro,2023,10,27860,29500
Gardenvale,Metro,2023,11,27110,27950
Gardenvale,Metro,2023,12,26200,27280
Gardenvale,Metro,2024,1,24390,24890
Gardenvale,Metro,2024,2,30220,31920
Gardenvale,Metro,2024,3,30200,32480
Gardenvale,Metro,2024,4,30730,31400
Gardenvale,Metro,2024,5,35350,35950
Gardenvale,Metro,2024,6,28320,29330
Gardiner,Metro,2023,7,33320,28720
Gardiner,Metro,2023,8,34010,28240
Gardiner,Metro,2023,9,29500,24980
Gardiner,Metro,2023,10,24010,19020
Gardiner,Metro,2023,11,27330,22270
Gardiner,Metro,2023,12,25640,21620
Gardiner,Metro,2024,1,24860,21470
Gardiner,Metro,2024,2,29140,25400
Gardiner,Metro,2024,3,34650,30710
Gardiner,Metro,2024,4,28200,24210
Gardiner,Metro,2024,5,36310,32490
Gardiner,Metro,2024,6,30420,25960
Garfield,VLine,2023,7,1080,1020
Garfield,VLine,2023,8,930,780
Garfield,VLine,2023,9,970,780
Garfield,VLine,2023,10,1120,1040
Garfield,VLine,2023,11,800,630
Garfield,VLine,2023,12,700,450
Garfield,VLine,2024,1,1030,760
Garfield,VLine,2024,2,1070,950
Garfield,VLine,2024,3,1570,1270
Garfield,VLine,2024,4,1560,1320
Garfield,VLine,2024,5,220,180
Garfield,VLine,2024,6,870,820
Geelong,VLine,2023,7,80960,77630
Geelong,VLine,2023,8,83070,80090
Geelong,VLine,2023,9,78990,79940
Geelong,VLine,2023,10,68170,71670
Geelong,VLine,2023,11,87810,87680
Geelong,VLine,2023,12,66540,70790
Geelong,VLine,2024,1,73250,77870
Geelong,VLine,2024,2,73910,73330
Geelong,VLine,2024,3,82720,83720
Geelong,VLine,2024,4,56760,57320
Geelong,VLine,2024,5,98570,97340
Geelong,VLine,2024,6,98880,94060
Ginifer,Metro,2023,7,41510,43210
Ginifer,Metro,2023,8,51630,52140
Ginifer,Metro,2023,9,50290,51460
Ginifer,Metro,2023,10,53430,55840
Ginifer,Metro,2023,11,50100,51530
Ginifer,Metro,2023,12,48020,50480
Ginifer,Metro,2024,1,46150,50040
Ginifer,Metro,2024,2,53990,55020
Ginifer,Metro,2024,3,56330,56910
Ginifer,Metro,2024,4,51910,50260
Ginifer,Metro,2024,5,59060,58970
Ginifer,Metro,2024,6,49990,50710
Gisborne,VLine,2023,7,9470,8900
Gisborne,VLine,2023,8,8710,8130
Gisborne,VLine,2023,9,10370,9710
Gisborne,VLine,2023,10,10350,10350
